record_key,pid,row_number,join_type,method,key_used,target_id,evidence_ref,note
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,contact,explicit,"Bredesen, Editha Y.",cobs:lrae:pmw-101:bredesenedithay,LRAE Annex 25!T111,contracting_poc on the row matches a contact observation for the same office
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,contact,explicit,"PERAZA, RODRIGO",cobs:lrae:pmw-101:perazarodrigo,LRAE Annex 25!V111,secondary_poc on the row matches a contact observation for the same office
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,existing_contract,explicit,N0003915D0042,fpds:N0003915D0042,sha256:bc9df90b22fbe4dd534c017ffe8bc178e04b474333d20fa19c4e0b50d1010d20,FPDS entries=10; contracting N00039; funding N00039; vendor DATA LINK SOLUTIONS L.L.C.; idv -; first signed 2015-08-21
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,existing_contract,explicit,N0003915D0043,fpds:N0003915D0043,sha256:dcac1fe2fbc341136745ef21707b3aa43eb74183a5c48ebadc7b911b04d003dd,"FPDS entries=10; contracting N00039; funding N00039; vendor VIASAT, INC.; idv -; first signed 2015-08-21"
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,notice,explicit,N00039-23-RFPREQ-PMA/PMW-101-0017,,sha256:6a93c6778a4bb62c1c2067e47b14142fad5697dfa1cf9511383e36cf3ef5f905; sha256:5f03dd2f110c9bc0c966c8bb6063255f32d209fbe7331232b6fdb2a435c2d5f2,SAM.gov search returned no notice containing the key
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,notice,explicit,N0003915D0042,,sha256:77cfb633bbad6bc5ae55e7fc557f66f552f229b9c09164c8cb212533a63e195e; sha256:d8ec89b161a850d0c5a35fd017f6904f179b03147ab25be57294ece16ec5abf0,SAM.gov search returned no notice containing the key
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,notice,inferred,N00039-23-RFPREQ-PMA/PMW-101-0017,attribution:EX13,attribution_examples.json EX13,"forecast row linked to award N0003915D0042 by office, title and existing contract; 2 SAM.gov notice(s) cited on that award; evidence class directly_documented"
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,notice,inferred,N0003915D0043,sam:8b40812ae0ad4833a73f079b4e2b81a7,sha256:6984422db879a9effaf61a11077c4ff4760be32f781b8e6821c5c67e00fc42bc; sha256:b4aeee5cc5c9d4c13c4bde1394d9af8a3eb8804292ae05b8cbf06e5a589b6b96,"key is a shared vehicle (IDV or schedule); the notice cites the vehicle, which does not establish the same requirement; title Justification and Approval to Procure Other Than Full and Open Competition"
N00039-23-RFPREQ-PMA/PMW-101-0017,N00039-23-RFPREQ-PMA/PMW-101-0017,111,office,explicit,PMA/PMW-101,pmw:101,LRAE Annex 25!C111; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW/A-170-0014,N00039-24-RFPREQ-PMW/A-170-0014,112,contact,explicit,"Erickson, Blake",cobs:lrae:pmw-170:ericksonblake,LRAE Annex 25!V112,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW/A-170-0014,N00039-24-RFPREQ-PMW/A-170-0014,112,contact,explicit,"Murr, Christopher",cobs:lrae:pmw-170:murrchristopher,LRAE Annex 25!T112,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW/A-170-0014,N00039-24-RFPREQ-PMW/A-170-0014,112,notice,explicit,N00039-24-RFPREQ-PMW/A-170-0014,,sha256:9dda8916a9ea93c9e950bcd6d47c60b0189f2cd3480ef2efc82d24094a7f0dac; sha256:e840d8bea2cc2e3c82c95068f55c8797d1986fa123e811f2cea5a0cbf2a3e7e8,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW/A-170-0014,N00039-24-RFPREQ-PMW/A-170-0014,112,office,explicit,PMW/A-170,pmw:170,LRAE Annex 25!C112; organization_seed.json alias table,requirement-office code matched an alias
N00039-25-RFPREQ-PMW-740-0006,N00039-25-RFPREQ-PMW-740-0006,113,contact,explicit,"White, Kristin",cobs:lrae:pmw-740:whitekristin,LRAE Annex 25!T113,contracting_poc on the row matches a contact observation for the same office
N00039-25-RFPREQ-PMW-740-0006,N00039-25-RFPREQ-PMW-740-0006,113,notice,explicit,N00039-25-RFPREQ-PMW-740-0006,,sha256:79ec4bcedecf01978eca53f940f7f4c6c103dc8c67cbc1618835b4d6a93b0a2f; sha256:c9b6a50c06e4014187d49e1ca63dd095c1e1e02946f507ffffb2dfb1c2ff94b4,SAM.gov search returned no notice containing the key
N00039-25-RFPREQ-PMW-740-0006,N00039-25-RFPREQ-PMW-740-0006,113,office,explicit,PMW-740,pmw:740,LRAE Annex 25!C113; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW-740-0005,N00039-24-RFPREQ-PMW-740-0005,114,contact,explicit,"Uriostigue, Magdalena",cobs:lrae:pmw-740:uriostiguemagdalena,LRAE Annex 25!V114,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-740-0005,N00039-24-RFPREQ-PMW-740-0005,114,contact,explicit,"White, Kristin",cobs:lrae:pmw-740:whitekristin,LRAE Annex 25!T114,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-740-0005,N00039-24-RFPREQ-PMW-740-0005,114,notice,explicit,N00039-24-RFPREQ-PMW-740-0005,,sha256:f84740e064df0492746cca94c7546610b08b90c026c42b1f6030be23c2e5ed1d; sha256:4122116e4c0acd8a1c84f82a791a47440c7826188e034bc431ff7bc0956ef85e,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-740-0005,N00039-24-RFPREQ-PMW-740-0005,114,office,explicit,PMW-740,pmw:740,LRAE Annex 25!C114; organization_seed.json alias table,requirement-office code matched an alias
N00039-26-RFPREQ-PMA/PMW-101-0003,N00039-26-RFPREQ-PMA/PMW-101-0003,115,contact,explicit,"Gonzales, Joseph",cobs:lrae:pmw-101:gonzalesjoseph,LRAE Annex 25!T115,contracting_poc on the row matches a contact observation for the same office
N00039-26-RFPREQ-PMA/PMW-101-0003,N00039-26-RFPREQ-PMA/PMW-101-0003,115,notice,explicit,N00039-26-RFPREQ-PMA/PMW-101-0003,,sha256:1a550f1752ca3cdb702e752a326c72f85408875c0d9f7ee2f757f1432e629614; sha256:e09317a08ccad2cc3ee0ef2833ad67dfa001df5d65b31b23bdd9c365a86d2d84,SAM.gov search returned no notice containing the key
N00039-26-RFPREQ-PMA/PMW-101-0003,N00039-26-RFPREQ-PMA/PMW-101-0003,115,office,explicit,PMA/PMW-101,pmw:101,LRAE Annex 25!C115; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW-770-0008,N00039-24-RFPREQ-PMW-770-0008,116,contact,explicit,"Holtet, Alexander",cobs:lrae:pmw-770:holtetalexander,LRAE Annex 25!T116,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-770-0008,N00039-24-RFPREQ-PMW-770-0008,116,contact,explicit,"MUNIZ, BENJAMIN",cobs:lrae:pmw-770:munizbenjamin,LRAE Annex 25!V116,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-770-0008,N00039-24-RFPREQ-PMW-770-0008,116,notice,explicit,N00039-24-RFPREQ-PMW-770-0008,,sha256:6594a100582b4e78042aa00dd8f17838fe68089d7f2c7b39ee7ae2aefb374745; sha256:b628ac9fe5ce1147c02abb00a5270e2830b7267b3ed23e7e03a3ae5904e97d9a,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-770-0008,N00039-24-RFPREQ-PMW-770-0008,116,office,explicit,PMW-770,pmw:770,LRAE Annex 25!C116; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW-770-0009,N00039-24-RFPREQ-PMW-770-0009,117,contact,explicit,"Ashley, Megan",cobs:lrae:pmw-770:ashleymegan,LRAE Annex 25!V117,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-770-0009,N00039-24-RFPREQ-PMW-770-0009,117,contact,explicit,"Odonnell, Brian",cobs:lrae:pmw-770:odonnellbrian,LRAE Annex 25!T117,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-770-0009,N00039-24-RFPREQ-PMW-770-0009,117,existing_contract,explicit,N0017819D7674,fpds:N0017819D7674,sha256:b700f76b3583bcc2b7f05ea8687ad386980e0e5ffab69c63ed7b09f81d4bef56,"FPDS entries=10; contracting N00178; funding N00178; vendor G2 OPS, INC.; idv -; first signed 2018-12-03"
N00039-24-RFPREQ-PMW-770-0009,N00039-24-RFPREQ-PMW-770-0009,117,notice,explicit,N00039-24-RFPREQ-PMW-770-0009,,sha256:54ad24e57939b7c10de89ad16993fc8ab03dc7e13820c3a3e719ea13dd99e914; sha256:d64834c856f625dd91a2a15d292e2e9dae1d864bddf791fb80e45c5ae125d0ab,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-770-0009,N00039-24-RFPREQ-PMW-770-0009,117,notice,explicit,N0017819D7674,,sha256:12050419d3c662afa35e870a12829cda5109b71b5a22a5fcd54ec7da540a89b0; sha256:ca6eb99050fa4b464e6dbf2df58f9528a9018dcb3100631ad582fc3c3b5acbf3,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-770-0009,N00039-24-RFPREQ-PMW-770-0009,117,office,explicit,PMW-770,pmw:770,LRAE Annex 25!C117; organization_seed.json alias table,requirement-office code matched an alias
N00039-26-RFPREQ-PMA/PMW-101-0005,N00039-26-RFPREQ-PMA/PMW-101-0005,120,contact,explicit,"Feliu, Maia C.",cobs:lrae:pmw-101:feliumaiac,LRAE Annex 25!V120,secondary_poc on the row matches a contact observation for the same office
N00039-26-RFPREQ-PMA/PMW-101-0005,N00039-26-RFPREQ-PMA/PMW-101-0005,120,existing_contract,explicit,N0017819D7675,fpds:N0017819D7675,sha256:639f12a42cef83cca115e79eb7f5c85a35fd9df0ad3c1b233571bdf47a687f39,"FPDS entries=10; contracting N00178; funding N00178; vendor G2 SOFTWARE SYSTEMS, INC.; idv -; first signed 2018-12-03"
N00039-26-RFPREQ-PMA/PMW-101-0005,N00039-26-RFPREQ-PMA/PMW-101-0005,120,notice,explicit,N00039-26-RFPREQ-PMA/PMW-101-0005,,sha256:60e08cb787456d4f8f7beba45e0a02e5e963899ae8d0b22f51346ca16eaeb486; sha256:cf5401dec533de4fb0566d6477c0f1e2ad79875f3eae0dd26313b91d98f445d0,SAM.gov search returned no notice containing the key
N00039-26-RFPREQ-PMA/PMW-101-0005,N00039-26-RFPREQ-PMA/PMW-101-0005,120,notice,explicit,N0017819D7675,,sha256:bbfe5137e8fe10851cf9aea3179425d830cf3db5cfd7a738d8a0cb9f456e223e; sha256:9f86b81cc9067fb1700a2eedfea8fc37c5cbb9e926ea0028617d9bd8e3548795,SAM.gov search returned no notice containing the key
N00039-26-RFPREQ-PMA/PMW-101-0005,N00039-26-RFPREQ-PMA/PMW-101-0005,120,office,explicit,PMA/PMW-101,pmw:101,LRAE Annex 25!C120; organization_seed.json alias table,requirement-office code matched an alias
N00039-25-RFPREQ-PMW-740-0005,N00039-25-RFPREQ-PMW-740-0005,121,contact,explicit,"White, Kristin",cobs:lrae:pmw-740:whitekristin,LRAE Annex 25!T121,contracting_poc on the row matches a contact observation for the same office
N00039-25-RFPREQ-PMW-740-0005,N00039-25-RFPREQ-PMW-740-0005,121,notice,explicit,N00039-25-RFPREQ-PMW-740-0005,,sha256:04cb2f3abd4b6bc05067c16d91e8e7e6f0d28e0211aceb2a6d7075d1f604a251; sha256:51e26b8eb50e5decfffb72d30896e24084b76e5d4906ca8bd36b065dc6cf092a,SAM.gov search returned no notice containing the key
N00039-25-RFPREQ-PMW-740-0005,N00039-25-RFPREQ-PMW-740-0005,121,office,explicit,PMW-740,pmw:740,LRAE Annex 25!C121; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW-740-0055,N00039-24-RFPREQ-PMW-740-0055,122,contact,explicit,"Ellis, Kimberly",cobs:lrae:pmw-740:elliskimberly,LRAE Annex 25!V122,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-740-0055,N00039-24-RFPREQ-PMW-740-0055,122,contact,explicit,"White, Kristin",cobs:lrae:pmw-740:whitekristin,LRAE Annex 25!T122,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-740-0055,N00039-24-RFPREQ-PMW-740-0055,122,existing_contract,explicit,N0003919D0026,fpds:N0003919D0026,sha256:2fe7aff4a48196ac5e3909f384517be3b04492af75e9859fe30d19d57fd1d906,"FPDS entries=2; contracting N00039; funding N00039; vendor DAV-FORCE, INC.; idv -; first signed 2019-05-10"
N00039-24-RFPREQ-PMW-740-0055,N00039-24-RFPREQ-PMW-740-0055,122,notice,explicit,N00039-24-RFPREQ-PMW-740-0055,,sha256:4a179b660e5b9cfb4f10f089f93d0f89c676d6cee3b3efc724e9fc8a675cab60; sha256:8b101d5b3431370383f915084cdbcbc210515cd657da1713f348008320d93040,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-740-0055,N00039-24-RFPREQ-PMW-740-0055,122,notice,explicit,N0003919D0026,,sha256:c2c4c46177e7109fc4b9bc67ef858ffa830582499dd0e6fec7adfd9f0596b45a; sha256:82065f110be03a8146fe3758266e38f75b27652698c95145cc88269ad8b0c5b9,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-740-0055,N00039-24-RFPREQ-PMW-740-0055,122,office,explicit,PMW-740,pmw:740,LRAE Annex 25!C122; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW-740-0007,N00039-24-RFPREQ-PMW-740-0007,123,contact,explicit,"White, Kristin",cobs:lrae:pmw-740:whitekristin,LRAE Annex 25!T123,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-740-0007,N00039-24-RFPREQ-PMW-740-0007,123,contact,explicit,"White, Kristin",cobs:lrae:pmw-740:whitekristin,LRAE Annex 25!V123,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-740-0007,N00039-24-RFPREQ-PMW-740-0007,123,existing_contract,explicit,N0003920D0060,fpds:N0003920D0060,sha256:dd17d6705b12116766e78c11dfa400bac143491d2cdccfb7cd0c6039505e2bf3,"FPDS entries=2; contracting N00039; funding N00039; vendor ADVANCED TECHNOLOGY SYSTEMS COMPANY, INC. (OF VIRGINIA); idv -; first signed 2020-07-30"
N00039-24-RFPREQ-PMW-740-0007,N00039-24-RFPREQ-PMW-740-0007,123,notice,explicit,N00039-24-RFPREQ-PMW-740-0007,,sha256:0b2a287bc606d7e303613fad3c66b1bd26ef6fbe51c7e69759d44bf8461bd367; sha256:5d6cdb41ba4043fa9eb42693e0a878d9d80efbdcc82a5dc8abd5ab694c30f44d,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-740-0007,N00039-24-RFPREQ-PMW-740-0007,123,notice,explicit,N0003920D0060,,sha256:a660c3eb4a2b058ab49d957a50581d6aa6096189b8ab411cfdc05beb559c83ef; sha256:9a4cf51449d9d2944f3ae70265d96fcd92abf2648ff0ccab175fad82e6572b06,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-740-0007,N00039-24-RFPREQ-PMW-740-0007,123,office,explicit,PMW-740,pmw:740,LRAE Annex 25!C123; organization_seed.json alias table,requirement-office code matched an alias
N00039-26-RFPREQ-PMW-740-0003,N00039-26-RFPREQ-PMW-740-0003,126,contact,explicit,"White, Kristin",cobs:lrae:pmw-740:whitekristin,LRAE Annex 25!T126,contracting_poc on the row matches a contact observation for the same office
N00039-26-RFPREQ-PMW-740-0003,N00039-26-RFPREQ-PMW-740-0003,126,notice,explicit,N00039-26-RFPREQ-PMW-740-0003,,sha256:1ca00f71c4090c99180f9bf64bfaf8ac1c8ff0113bed82c3b329d8577eda18e4; sha256:533e27c4dd96bc63c45c755da04863b4ba4baf75572ec070e468e7985ba4222a,SAM.gov search returned no notice containing the key
N00039-26-RFPREQ-PMW-740-0003,N00039-26-RFPREQ-PMW-740-0003,126,office,explicit,PMW-740,pmw:740,LRAE Annex 25!C126; organization_seed.json alias table,requirement-office code matched an alias
N00039-23-RFPREQ-PMW-160-0108,N00039-23-RFPREQ-PMW-160-0108,127,contact,explicit,"Cohn, Andrea M.",cobs:lrae:pmw-160:cohnandream,LRAE Annex 25!V127,secondary_poc on the row matches a contact observation for the same office
N00039-23-RFPREQ-PMW-160-0108,N00039-23-RFPREQ-PMW-160-0108,127,contact,explicit,"Wiker, Susana",cobs:lrae:pmw-160:wikersusana,LRAE Annex 25!T127,contracting_poc on the row matches a contact observation for the same office
N00039-23-RFPREQ-PMW-160-0108,N00039-23-RFPREQ-PMW-160-0108,127,notice,explicit,N00039-23-RFPREQ-PMW-160-0108,,sha256:9e498bb4ff8d84d5a38aae70fbb047f39f7b74e018480193005066c9e53d307e; sha256:bbc978c08f3ccffa67e052448ab4938ede413c96fb79e4e6c074b7498edcb7f0,SAM.gov search returned no notice containing the key
N00039-23-RFPREQ-PMW-160-0108,N00039-23-RFPREQ-PMW-160-0108,127,office,explicit,PMW-160,pmw:160,LRAE Annex 25!C127; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW-160-0002,N00039-24-RFPREQ-PMW-160-0002,128,contact,explicit,"CRUZ, ROBERT P.",cobs:lrae:pmw-160:cruzrobertp,LRAE Annex 25!V128,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-160-0002,N00039-24-RFPREQ-PMW-160-0002,128,contact,explicit,"Pentzakoff, Anastasia",cobs:lrae:pmw-160:pentzakoffanastasia,LRAE Annex 25!T128,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-160-0002,N00039-24-RFPREQ-PMW-160-0002,128,existing_contract,explicit,N0017819D7264,fpds:N0017819D7264,sha256:202314b8c6b6fd6bd30bec03aec13fb6df3baf75d5879fe50250a18801104e07,FPDS entries=10; contracting N00178; funding N00178; vendor BOOZ ALLEN HAMILTON INC.; idv -; first signed 2018-12-03
N00039-24-RFPREQ-PMW-160-0002,N00039-24-RFPREQ-PMW-160-0002,128,notice,explicit,N00039-24-RFPREQ-PMW-160-0002,,sha256:19c4e4180d45428c0cc6142963f625e0a2ecad3269b2e9d4add5d9ac4543c153; sha256:a0aaffd117b47afbc9ce49f6839d2d8340f644620387872eb3ea7d6e1ee79bb7,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-160-0002,N00039-24-RFPREQ-PMW-160-0002,128,notice,explicit,N0017819D7264,,sha256:479a4af4e997b8b580bb7bcb4ce96a267bc444c2522f6c41f29115a9ff09a231; sha256:d3753c0612eafda23b7c29112df20ce42a793bfdf3cb69119830d3301e58f906,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-160-0002,N00039-24-RFPREQ-PMW-160-0002,128,notice,inferred,N00039-24-RFPREQ-PMW-160-0002,attribution:EX01,attribution_examples.json EX01,"forecast row linked to award N0003922F3000 by office, title and existing contract; 0 SAM.gov notice(s) cited on that award; evidence class directly_documented"
N00039-24-RFPREQ-PMW-160-0002,N00039-24-RFPREQ-PMW-160-0002,128,office,explicit,PMW-160,pmw:160,LRAE Annex 25!C128; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW/A-170-0015,N00039-24-RFPREQ-PMW/A-170-0015,133,contact,explicit,"De Vera, Jennifer",cobs:lrae:pmw-170:deverajennifer,LRAE Annex 25!V133,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW/A-170-0015,N00039-24-RFPREQ-PMW/A-170-0015,133,contact,explicit,"Nickel, Kenneth",cobs:lrae:pmw-170:nickelkenneth,LRAE Annex 25!T133,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW/A-170-0015,N00039-24-RFPREQ-PMW/A-170-0015,133,existing_contract,explicit,N0003920D0025,fpds:N0003920D0025,sha256:106ededc9b638cef6c3515f7c6b5a3f9127b69425e90cd0ed80946b4ee2f854e,"FPDS entries=5; contracting N00039; funding N00039; vendor CUBIC DEFENSE APPLICATIONS, INC.; idv -; first signed 2020-09-29"
N00039-24-RFPREQ-PMW/A-170-0015,N00039-24-RFPREQ-PMW/A-170-0015,133,notice,explicit,N00039-24-RFPREQ-PMW/A-170-0015,,sha256:f5f063148bbac8b4520cfa2063b6dbb04c815dec88f8825b3786fbc0558494f2; sha256:f34c671302cadbf0c24ffffe2c4c27844da563aebcfe92af2d1649251add3a5e,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW/A-170-0015,N00039-24-RFPREQ-PMW/A-170-0015,133,notice,explicit,N0003920D0025,,sha256:3c92bec0cbd1d8a84c98977090bfb383686d76a309032e8073b870c8a89c7210; sha256:79ede55c591c14c3344a263d91acd8a3c4e35ae6ea34f1f015619e7924e6a9e0,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW/A-170-0015,N00039-24-RFPREQ-PMW/A-170-0015,133,office,explicit,PMW/A-170,pmw:170,LRAE Annex 25!C133; organization_seed.json alias table,requirement-office code matched an alias
N00039-25-RFPREQ-PMW-150-0067,N00039-25-RFPREQ-PMW-150-0067,139,contact,explicit,"Murr, Sarah",cobs:lrae:pmw-150:murrsarah,LRAE Annex 25!T139,contracting_poc on the row matches a contact observation for the same office
N00039-25-RFPREQ-PMW-150-0067,N00039-25-RFPREQ-PMW-150-0067,139,contact,explicit,"Papet, Marissa",cobs:lrae:pmw-150:papetmarissa,LRAE Annex 25!V139,secondary_poc on the row matches a contact observation for the same office
N00039-25-RFPREQ-PMW-150-0067,N00039-25-RFPREQ-PMW-150-0067,139,existing_contract,explicit,N0003922D1004,fpds:N0003922D1004,sha256:e85698be78c4a4b82d165c87494e416a1e20538fd8f2940a44b2f58dd5de2c16,FPDS entries=7; contracting N00039; funding N00039; vendor TECHNOLOGY UNLIMITED GROUP; idv -; first signed 2022-09-19
N00039-25-RFPREQ-PMW-150-0067,N00039-25-RFPREQ-PMW-150-0067,139,notice,explicit,N00039-25-RFPREQ-PMW-150-0067,,sha256:3f23dbe194d5ca60a813b8ba7294aa1b758dcb5a87be5b74e92c0952bd3dbf3b; sha256:9b603c439302dfd4426d316e89411290a5ce3bed29ee3618abb52afd9ef8bae0,SAM.gov search returned no notice containing the key
N00039-25-RFPREQ-PMW-150-0067,N00039-25-RFPREQ-PMW-150-0067,139,notice,explicit,N0003922D1004,,sha256:0f6824c7490c976e2a561d8b83f8321ce5d3d3488d263d9578516d689c58672c; sha256:ff13c4beee760defe360067509b7631c92948ccf833be9338249d1c9405cf043,SAM.gov search returned no notice containing the key
N00039-25-RFPREQ-PMW-150-0067,N00039-25-RFPREQ-PMW-150-0067,139,office,explicit,PMW-150,pmw:150,LRAE Annex 25!C139; organization_seed.json alias table,requirement-office code matched an alias
N00039-25-RFPREQ-PMW-150-0002,N00039-25-RFPREQ-PMW-150-0002,140,contact,explicit,"GONZALES, ALAN",cobs:lrae:pmw-150:gonzalesalan,LRAE Annex 25!V140,secondary_poc on the row matches a contact observation for the same office
N00039-25-RFPREQ-PMW-150-0002,N00039-25-RFPREQ-PMW-150-0002,140,contact,explicit,"Odonnell, Brian",cobs:lrae:pmw-150:odonnellbrian,LRAE Annex 25!T140,contracting_poc on the row matches a contact observation for the same office
N00039-25-RFPREQ-PMW-150-0002,N00039-25-RFPREQ-PMW-150-0002,140,notice,explicit,N00039-25-RFPREQ-PMW-150-0002,,sha256:a80fb671f560e5ad2bcfc98f81576cfe30dafd581f03f8127a99759272a15e38; sha256:e512c8467670e715b65d9ba34922e955f37cef5846d6542497c96b31d4c33e9a,SAM.gov search returned no notice containing the key
N00039-25-RFPREQ-PMW-150-0002,N00039-25-RFPREQ-PMW-150-0002,140,office,explicit,PMW-150,pmw:150,LRAE Annex 25!C140; organization_seed.json alias table,requirement-office code matched an alias
N00039-26-RFPREQ-PMW-740-0005,N00039-26-RFPREQ-PMW-740-0005,141,contact,explicit,"White, Kristin",cobs:lrae:pmw-740:whitekristin,LRAE Annex 25!T141,contracting_poc on the row matches a contact observation for the same office
N00039-26-RFPREQ-PMW-740-0005,N00039-26-RFPREQ-PMW-740-0005,141,notice,explicit,N00039-26-RFPREQ-PMW-740-0005,,sha256:775203f869d6b594823326045334e870c428b664545a3d0c01f243eeb37c1876; sha256:306e9a066e345904dff3139eb94bba07d3eb88c4a728d107268954cc1e6b19b8,SAM.gov search returned no notice containing the key
N00039-26-RFPREQ-PMW-740-0005,N00039-26-RFPREQ-PMW-740-0005,141,office,explicit,PMW-740,pmw:740,LRAE Annex 25!C141; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-PMW-160-0068,N00039-24-RFPREQ-PMW-160-0068,142,contact,explicit,"MIRANDA, BRYAN J.",cobs:lrae:pmw-160:mirandabryanj,LRAE Annex 25!V142,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-160-0068,N00039-24-RFPREQ-PMW-160-0068,142,contact,explicit,"Pentzakoff, Anastasia",cobs:lrae:pmw-160:pentzakoffanastasia,LRAE Annex 25!T142,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-PMW-160-0068,N00039-24-RFPREQ-PMW-160-0068,142,existing_contract,explicit,N0003920F3016,fpds:N0003920F3016,sha256:0f110391debdb11c68432b98ccb0c2b019b3ff40a23dc634a3117770004f2271,FPDS entries=10; contracting N00039; funding N00039; vendor ALPHA OMEGA GROUP; idv -; first signed 2020-09-17
N00039-24-RFPREQ-PMW-160-0068,N00039-24-RFPREQ-PMW-160-0068,142,notice,explicit,N00039-24-RFPREQ-PMW-160-0068,,sha256:c6f74e90970333911ea424f3b493ac0435d3d33b41db3e6fcb3536aa1021d1c5; sha256:b01f36c5a1e0596bcbef066956bcb2d4bc31b48a67fc7b4bf8b70a6705240d35,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-160-0068,N00039-24-RFPREQ-PMW-160-0068,142,notice,explicit,N0003920F3016,,sha256:1c220980c3ce9702291d3f6fa4025923553bf67254e12c02480d8400a7ffc67f; sha256:ecbc075bdd4e489a85677c069fd366462ee1f75e5abacc829e3ad01d561e84bf,SAM.gov search returned no notice containing the key
N00039-24-RFPREQ-PMW-160-0068,N00039-24-RFPREQ-PMW-160-0068,142,office,explicit,PMW-160,pmw:160,LRAE Annex 25!C142; organization_seed.json alias table,requirement-office code matched an alias
N00039-24-RFPREQ-C4IEXEC-0002,N00039-24-RFPREQ-C4IEXEC-0002,143,contact,explicit,"Khalife, Rema",cobs:lrae:peo-c4i:khaliferema,LRAE Annex 25!T143,contracting_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-C4IEXEC-0002,N00039-24-RFPREQ-C4IEXEC-0002,143,contact,explicit,"Tsui, Yvette",cobs:lrae:peo-c4i:tsuiyvette,LRAE Annex 25!V143,secondary_poc on the row matches a contact observation for the same office
N00039-24-RFPREQ-C4IEXEC-0002,N00039-24-RFPREQ-C4IEXEC-0002,143,notice,explicit,N00039-24-RFPREQ-C4IEXEC-0002,,sha256:a43a899e5e9b7907434cd9cc4f9be728c3f7bee3e76116a1f2adf410caac0e9d; sha256:eb0680118ba243908d2d0d48e0ad407c7234b09f814b8e1230388de4cb210e6b,SAM.gov search returned no notice containing the key
